path	sentence	age	gender	accents
common_voice_en_31164216.mp3	The category includes both leading and supporting performances.	25-year-old	male	British
common_voice_en_31164243.mp3	Peri tells Juliet that she will wait for her.	25-year-old	male	British
common_voice_en_31164245.mp3	It mostly flowers in the summer months between November and March.	25-year-old	male	British
common_voice_en_31164246.mp3	Shaw began his career at the National Bureau of Economic Research.	25-year-old	male	British
common_voice_en_31193252.mp3	Porto won on away goals.	25-year-old	male	British
common_voice_en_31193253.mp3	This was destroyed as it did not comply with the official aesthetic standards.	25-year-old	male	British
common_voice_en_31193256.mp3	He was previously the economics editor.	25-year-old	male	British
common_voice_en_31193278.mp3	He also worked as an audiovisual consultant for African affairs.	25-year-old	male	British
common_voice_en_31193279.mp3	Part of the island belongs to the Taras Shevchenko city park.	25-year-old	male	British
common_voice_en_31193280.mp3	It also featured secondary beams.	25-year-old	male	British
common_voice_en_31193281.mp3	He also received honorary citizenship of several Bohemian towns.	25-year-old	male	British
common_voice_en_31193282.mp3	It has also been put on hold.	25-year-old	male	British
common_voice_en_31193293.mp3	The site can be divided into two sectors based on its two principal plazas.	25-year-old	male	British
common_voice_en_31193294.mp3	He has also served on the American College of Surgeons Committee on Trauma.	25-year-old	male	British
common_voice_en_31193296.mp3	The bill incorporated strong penalties for offenders.	25-year-old	male	British
common_voice_en_31193297.mp3	He has also worked with many British and German dramatists.	25-year-old	male	British
common_voice_en_31193308.mp3	The outfit has been noted for its frequent changes of identity.	25-year-old	male	British
common_voice_en_31193310.mp3	He is known for his work Models of Contextual Theology.	25-year-old	male	British
common_voice_en_31193311.mp3	There seems to be no record of his having taken part in active service.	25-year-old	male	British
common_voice_en_31193312.mp3	The duo realized their styles meshed and decided to form Sylvan Esso.	25-year-old	male	British
common_voice_en_31193318.mp3	That catch would be the longest of his career.	25-year-old	male	British
common_voice_en_31193319.mp3	She lived in New York City.	25-year-old	male	British
common_voice_en_31193320.mp3	Cohen.	25-year-old	male	British
common_voice_en_31193321.mp3	She was the first woman member of the Obstetrical Society of Philadelphia.	25-year-old	male	British
common_voice_en_31193325.mp3	She was also the National Resistance Movement member.	25-year-old	male	British
common_voice_en_31193328.mp3	The plant grows in degraded formations.	25-year-old	male	British
common_voice_en_31193330.mp3	The twelve teams were drawn into three groups of four.	25-year-old	male	British
common_voice_en_31193332.mp3	This is to achieve gender equality and empower all women and girls.	25-year-old	male	British
common_voice_en_31193342.mp3	It was also known as Greenhill Junction in some Caledonian timetables.	25-year-old	male	British
common_voice_en_31193343.mp3	Salim bin Mohd.	25-year-old	male	British
common_voice_en_31193347.mp3	The villagers are known for their canoes which they export to French Guiana.	25-year-old	male	British
common_voice_en_31193358.mp3	He twice served as the Chairman of Mussoorie Municipal Council.	25-year-old	male	British
common_voice_en_31193359.mp3	The promotion history for Koga is as follows.	25-year-old	male	British
common_voice_en_31193360.mp3	Wang Hun only crossed the Yangtze one day after Wang Jun entered Jianye.	25-year-old	male	British
common_voice_en_31193362.mp3	The book would go on to influence many writers.	25-year-old	male	British
common_voice_en_31193383.mp3	Several tidal branches join the river near the mouth.	25-year-old	male	British
common_voice_en_31193384.mp3	It is owned by Thwaites Brewery.	25-year-old	male	British
common_voice_en_31193385.mp3	Rastogi suggests that they should by all means get Joy bailed.	25-year-old	male	British
common_voice_en_31193386.mp3	The second leg was held three days later at the Globe Arena in Morecambe.	25-year-old	male	British
common_voice_en_31193387.mp3	She then attempted to get him to receive inpatient therapy.	25-year-old	male	British
common_voice_en_31193422.mp3	The main altar is surrounded by wooden stalls for the monks.	25-year-old	male	British
common_voice_en_31193423.mp3	The squad refuses to help although Terry secretly aids Jake.	25-year-old	male	British
common_voice_en_31193424.mp3	He was succeeded by Fati Lami Abubakar as acting chief judge.	25-year-old	male	British
common_voice_en_31193426.mp3	He seats Grogu at the center so that he may choose his path.	25-year-old	male	British
common_voice_en_31193445.mp3	She was an academician of the Chinese Academy of Engineering.	25-year-old	male	British
common_voice_en_31193446.mp3	It comprises the Eastern Orthodox parishes and monasteries in France.	25-year-old	male	British
common_voice_en_31193448.mp3	Ruggiero spent two seasons as the head coach at Glenville State.	25-year-old	male	British
common_voice_en_31193449.mp3	The overhead line system complies with Austrian standards.	25-year-old	male	British
common_voice_en_31193472.mp3	Yadav did not attend school and lacks any formal education.	25-year-old	male	British
common_voice_en_31193473.mp3	The song is included in several songbooks.	25-year-old	male	British
common_voice_en_31193474.mp3	She was embassy adviser in Sweden.	25-year-old	male	British
common_voice_en_31193475.mp3	She trained at Newcastle General Hospital.	25-year-old	male	British
common_voice_en_31193498.mp3	This was long before image processing by the personal computer.	25-year-old	male	British
common_voice_en_31193500.mp3	The regular season crown came down to the final day.	25-year-old	male	British
common_voice_en_31193501.mp3	He sacrifices himself to buy Petrova time to escape.	25-year-old	male	British
common_voice_en_31193510.mp3	It borders Japantown to its west.	25-year-old	male	British
common_voice_en_31193512.mp3	Energy diplomacy is an instrument of foreign policy.	25-year-old	male	British
common_voice_en_31193514.mp3	She was the lead singer of the band Paris Combo.	25-year-old	male	British
common_voice_en_31193515.mp3	He won the bout via armbar at the end of the first round.	25-year-old	male	British
common_voice_en_31193537.mp3	It was published as part of the Carnegie Collection of British Music.	25-year-old	male	British
common_voice_en_31193538.mp3	Third place	25-year-old	male	British
common_voice_en_31193539.mp3	She played Nana in The Burial of Kojo.	25-year-old	male	British
common_voice_en_31193540.mp3	This property has also been known as the Hudson Hamilton Place.	25-year-old	male	British
common_voice_en_31193541.mp3	Rosa graduated from Mobile High School the same year.	25-year-old	male	British
common_voice_en_31193552.mp3	Which he later disowned as Bad cinema.	25-year-old	male	British
common_voice_en_31193553.mp3	He was promoted to the rank of Colonel at the same time.	25-year-old	male	British
common_voice_en_31193554.mp3	Her parents emigrated to Ireland from the Ivory Coast.	25-year-old	male	British
common_voice_en_31193555.mp3	The film was released in various languages across the world.	25-year-old	male	British
common_voice_en_31193556.mp3	Her lab explores the role of commensal bacteria in maintaining homeostasis.	25-year-old	male	British
common_voice_en_31193567.mp3	Her family was discussed as an example of French state nobility by Pierre Bourdieu.	25-year-old	male	British
common_voice_en_31193569.mp3	They had their origin in eruptions under thick glaciers during the last glaciations.	25-year-old	male	British
common_voice_en_31193570.mp3	The team was led by head coach Tom Asbury.	25-year-old	male	British
common_voice_en_31193597.mp3	But then came the offensive onslaught.	25-year-old	male	British
common_voice_en_31193598.mp3	The film music was composed by Ganesh Raghavendra.	25-year-old	male	British
common_voice_en_31193599.mp3	Anhydrous Tetraethylammonium hydroxide has not been isolated.	25-year-old	male	British
common_voice_en_31193601.mp3	Cannon returned after competing as the Bulldog in the fifth episode.	25-year-old	male	British
common_voice_en_31193622.mp3	Her newest exploration will be hiking the entire Great Wall of China.	25-year-old	male	British
common_voice_en_31193623.mp3	They had previously also owned the Washington Capitals.	25-year-old	male	British
common_voice_en_31193625.mp3	Five polling places were opened at Donbas refugee camps in Russia.	25-year-old	male	British
common_voice_en_31193647.mp3	Land encroachment has been taking place around the pond.	25-year-old	male	British
common_voice_en_31193648.mp3	The album was produced by group leader Aki Nawaz.	25-year-old	male	British
common_voice_en_31193649.mp3	Hansen redshirted his true freshman season.	25-year-old	male	British
common_voice_en_31193650.mp3	Committees and oversight functions are held as determined by the members.	25-year-old	male	British
common_voice_en_31193671.mp3	Then he joined All India Forward Bloc.	25-year-old	male	British
common_voice_en_31193672.mp3	She attended Parkview High School for her secondary school education.	25-year-old	male	British
common_voice_en_31193673.mp3	Efforts are being made to dig out the fiery coal.	25-year-old	male	British
common_voice_en_31193674.mp3	His father Raj Kishore Behera	25-year-old	male	British
common_voice_en_31193676.mp3	A finish is any process that transforms unfinished products into finished products.	25-year-old	male	British
common_voice_en_18893493.mp3	Agricultural supply cooperatives aggregate purchases, storage, and distribution of farm inputs for their members.	55-year-old	male	Kiwi
common_voice_en_18893980.mp3	The club hope to build new changing facilities.	55-year-old	male	Kiwi
common_voice_en_18909337.mp3	High school students from Rye attend Portsmouth High School.	55-year-old	male	Kiwi
common_voice_en_18963327.mp3	Nick Tubbs was named Goalkeeper in the Brisbane Men's Premier Select Team.	55-year-old	male	Kiwi
common_voice_en_19005145.mp3	Gilbert dumped torrential rains and spawned some tornadoes.	55-year-old	male	Kiwi
common_voice_en_26344961.mp3	There are only a handful of services along this line.	25-year-old	female	Canadian
common_voice_en_26347317.mp3	The east town line is the border of Chenango County.	25-year-old	female	Canadian
common_voice_en_26347330.mp3	Nissan Outboards sold in Japan are re-badged Hondas.	25-year-old	female	Canadian
common_voice_en_26347353.mp3	Allmusic critic Stewart Mason commented on the plainspoken intimacy of King's performance.	25-year-old	female	Canadian
common_voice_en_26443075.mp3	The river is navigable for above its mouth.	25-year-old	female	Canadian
common_voice_en_26443078.mp3	He was later employed as a puddler.	25-year-old	female	Canadian
common_voice_en_18753163.mp3	Home rule is not, however, comparable with federalism.	35-year-old	male	American
common_voice_en_18817962.mp3	But the Elf Queen quickly subdues Magrat with glamour.	35-year-old	male	American
common_voice_en_19498270.mp3	The Manchester-Trafford boundary now follows the course of the river.	35-year-old	male	American
common_voice_en_21107035.mp3	It is south from the Kansas border.	35-year-old	male	American
common_voice_en_35781584.mp3	Many academic departments also sponsor clubs.	35-year-old	male	American
common_voice_en_35781606.mp3	Masculine names are reserved for planets of peculiar interest.	35-year-old	male	American
common_voice_en_35781704.mp3	Defecation can be facilitated by the Valsalva maneuver.	35-year-old	male	American
common_voice_en_20451627.mp3	The nearest airport is located in Liberia, away from the town.	55-year-old	female	American
common_voice_en_20456030.mp3	Some of the origins are disputed.	55-year-old	female	American
common_voice_en_20456129.mp3	But when alternative bending stress are induced, failure was inevitable.	55-year-old	female	American
common_voice_en_20456200.mp3	Many women are among the workers, acting mostly as porters for the miners.	55-year-old	female	American
common_voice_en_20456201.mp3	Roxie Marie is Biff the Hardhat's niece.	55-year-old	female	American
common_voice_en_20456225.mp3	The Super Bowl Five loss added more fuel to that widely held view.	55-year-old	female	American
common_voice_en_20456245.mp3	Some recipients of large volumes of mail have their own postal codes.	55-year-old	female	American
common_voice_en_20456288.mp3	Anosov, retained their father's name.	55-year-old	female	American
common_voice_en_20456300.mp3	However, this origin of the name has not been proven.	55-year-old	female	American
common_voice_en_20456318.mp3	Netanyahu dismissed Mordechai shortly before Mordechai would have reportedly resigned.	55-year-old	female	American
common_voice_en_20489115.mp3	No buildings have survived from this earliest period of use.	55-year-old	female	American
common_voice_en_20537114.mp3	All the ships have their home port in Pansio.	55-year-old	female	American
common_voice_en_20537375.mp3	Sabo has worked as assistant producer on many of the band's songs.	55-year-old	female	American
common_voice_en_20565112.mp3	However, three have been preserved.	55-year-old	female	American
common_voice_en_23308141.mp3	Now the macro-level is much less defined and has shown less accurate results.	55-year-old	female	American
common_voice_en_23308142.mp3	It also mentions two churches, three mills, and a dairy.	55-year-old	female	American
common_voice_en_23308143.mp3	He wrote The Age of Reform in the Oxford History of England.	55-year-old	female	American
common_voice_en_23308144.mp3	He was cremated to the traditions of Tibetan Buddhists in a funeral pyre.	55-year-old	female	American
common_voice_en_23308874.mp3	The original vinyl issue had the lyrics printed on the inner sleeve.	55-year-old	female	American
common_voice_en_23308883.mp3	The religious climate at the time that Chaucer wrote this piece was pre-Reformation.	55-year-old	female	American
common_voice_en_23308973.mp3	Sebastian, George and Everly also briefly considered forming a supergroup but abandoned the idea.	55-year-old	female	American
common_voice_en_23309015.mp3	Some chimpanzee troupes have been observed consuming aspilia.	55-year-old	female	American
common_voice_en_23309078.mp3	Garrison, New Jersey, is a fictional town.	55-year-old	female	American
common_voice_en_23309154.mp3	Melrose is also on the Horrocks Highway, formerly known as Main North Road.	55-year-old	female	American
common_voice_en_23309255.mp3	However, the specific dimensions of that role are colored by treater's own personality.	55-year-old	female	American
common_voice_en_23309274.mp3	He wrote Chinese Religion: An Introduction and The Chinese Way in Religion.	55-year-old	female	American
common_voice_en_23309306.mp3	Taylor describes himself as an advocate for white interests.	55-year-old	female	American
common_voice_en_26944215.mp3	Weathers was born in New Orleans, Louisiana.	55-year-old	female	American
common_voice_en_26945185.mp3	Whirlpool has its own Wiki.	55-year-old	female	American
common_voice_en_26945400.mp3	Robbie was the fourteenth story written by Asimov, and the ninth to be published.	55-year-old	female	American
common_voice_en_19287869.mp3	Others who appeared with her included her Family Ties co-star Michael Gross.	35-year-old	male	American
common_voice_en_19398815.mp3	The old land lords of Ratodero were Daya, Abro, Ghanghra, Bhutto, Jalbani and sunnani.	35-year-old	male	American
common_voice_en_21340681.mp3	To date, the Foundation has awarded five academic and golf scholarships.	35-year-old	male	American
common_voice_en_21340838.mp3	The area of Yale-West is now part of the riding of Yale-Lillooet.	35-year-old	male	American
common_voice_en_21341454.mp3	It is located where the Mississippi and Central Flyways intersect.	35-year-old	male	American
common_voice_en_21344414.mp3	Cortland County was subsequently formed from Onondaga County.	35-year-old	male	American
common_voice_en_21344544.mp3	Currently coaching at Pleasant Grove High School.	35-year-old	male	American
common_voice_en_21354624.mp3	She replies, Now you are a man because you have your mistress...	35-year-old	male	American
common_voice_en_20522952.mp3	It is a member of the Tarasov Division in the Kontinental Hockey League.	25-year-old	female	Canadian
common_voice_en_27960607.mp3	It has been designated by Congress as America's national museum for self-taught art.	25-year-old	male	American
common_voice_en_27960657.mp3	The mineral may also be colorless, white, or light green.	25-year-old	male	American
common_voice_en_27960824.mp3	There are separate men's and women's competitions.	25-year-old	male	American
common_voice_en_27961086.mp3	The business did not prosper.	25-year-old	male	American
common_voice_en_28214958.mp3	The group winner would qualify.	25-year-old	male	American
common_voice_en_25133064.mp3	The negotiations were aimed at developing a new name, policy, party structures and financing.	25-year-old	male	American
common_voice_en_25133065.mp3	All officers including field and company officers wore epaulettes and wings on both shoulders.	25-year-old	male	American
common_voice_en_25133133.mp3	Boats could moor inside the building and off-load directly into the warehouse.	25-year-old	male	American
common_voice_en_25133154.mp3	It was also unusual for having a full-length accompanying film.	25-year-old	male	American
common_voice_en_25264708.mp3	It is a suburb in the Pittsburgh metropolitan area.	25-year-old	male	American
common_voice_en_25278777.mp3	Essentials of Performance Analysis.	25-year-old	male	American
common_voice_en_25278926.mp3	Much of the historic Litany was retained by the Lutheran Church.	25-year-old	male	American
common_voice_en_25279054.mp3	And in addition two ammunition depots for its two cannons.	25-year-old	male	American
common_voice_en_25279130.mp3	Wickford has a history going back over two thousand years.	25-year-old	male	American
common_voice_en_25754701.mp3	He came from an established Norfolk family, and was born at Melton Constable Hall.	25-year-old	male	American
common_voice_en_25754760.mp3	Coors was also a semi-professional baseball player.	25-year-old	male	American
common_voice_en_25933573.mp3	Now yes, the lady comes and plants.	25-year-old	male	American
common_voice_en_25933636.mp3	A fifth factor is the recovery and reuse of empty spaces.	25-year-old	male	American
common_voice_en_25980145.mp3	The hospital is looking for new nurses.	25-year-old	male	American
common_voice_en_26073346.mp3	In one of the last places, he mentions himself.	25-year-old	male	American
common_voice_en_26073380.mp3	This unusual union had an interest purpose.	25-year-old	male	American
common_voice_en_26073404.mp3	Additionally, he scored two hat-tricks.	25-year-old	male	American
common_voice_en_26073412.mp3	The train station also lost its crossroad.	25-year-old	male	American
common_voice_en_26073422.mp3	In addition to music boxes, it manufactures mechanical songbirds.	25-year-old	male	American
common_voice_en_26075365.mp3	Susanna was born in Copenhagen, the capital of Denmark.	25-year-old	male	American
common_voice_en_26075446.mp3	He was sent very young in a boarding school.	25-year-old	male	American
common_voice_en_26075524.mp3	She studied communications at Boston University.	25-year-old	male	American
common_voice_en_26075525.mp3	The much awaited happy ending arrives months later.	25-year-old	male	American
common_voice_en_26319876.mp3	The greatest exertions are required to secure the crop.	25-year-old	male	American
common_voice_en_26319926.mp3	The arches are transitional, two being round and two pointed.	25-year-old	male	American
common_voice_en_26319942.mp3	Yes, we remember.	25-year-old	male	American
common_voice_en_26320010.mp3	Purpose of the conference is to increase awareness about responsible gaming.	25-year-old	male	American
common_voice_en_26320012.mp3	Minuteness never fritters into pettiness.	25-year-old	male	American
common_voice_en_26320084.mp3	He determined, to adopt a tone of conciliation.	25-year-old	male	American
common_voice_en_36864390.mp3	He worked in many different media: oils, watercolours, gouache and pen and ink.	15-year-old	male	American
common_voice_en_36864391.mp3	Carroll before attending Shimer.	15-year-old	male	American
common_voice_en_36864392.mp3	The two even met for coffee once, just as portrayed in the film.	15-year-old	male	American
common_voice_en_36864397.mp3	Pessimism abounded during the time.	15-year-old	male	American
common_voice_en_36864399.mp3	Melee weapon sometimes have a Minimum Strength value.	15-year-old	male	American
common_voice_en_36864400.mp3	It simply isn't big enough.	15-year-old	male	American
common_voice_en_36864401.mp3	They are gods of the wind, the cloud, and the storm.	15-year-old	male	American
common_voice_en_36864403.mp3	Are heart pills any good?	15-year-old	male	American
common_voice_en_36864405.mp3	This dramatic shift in format would not be without consequences.	15-year-old	male	American
common_voice_en_36864407.mp3	His Theorem I, on the Goldbach conjecture, was stated above.	15-year-old	male	American
common_voice_en_36864409.mp3	It was suggested these extra accesses might actually slow the program down.	15-year-old	male	American
common_voice_en_36864410.mp3	After six years overseas, Short is now living in Vancouver, Canada.	15-year-old	male	American
common_voice_en_36864416.mp3	Robbie was raised in Sisseton, South Dakota, the second of five children.	15-year-old	male	American
common_voice_en_36864417.mp3	As well as anything, the inscription explains the man.	15-year-old	male	American
common_voice_en_36864418.mp3	The black phantom tetra's natural diet consist of small crustaceans, insects, and worms.	15-year-old	male	American
common_voice_en_36864419.mp3	Her mother was one of Shanqi's concubines.	15-year-old	male	American
common_voice_en_36864420.mp3	Carmick's contributions to his fledgling country and Corps have escaped well-deserved scrutiny.	15-year-old	male	American
common_voice_en_36864421.mp3	Siamese twins generally consist of only a few words at most.	15-year-old	male	American
common_voice_en_36864423.mp3	Then melting and degumming removes impurities.	15-year-old	male	American
common_voice_en_36864424.mp3	Valle later hired designer Marco Zanini as creative director.	15-year-old	male	American
common_voice_en_36864430.mp3	The regulations on awarding the medal and its description have not changed.	15-year-old	male	American
common_voice_en_36864431.mp3	They have blunt heads that are wider than their actual body width.	15-year-old	male	American
common_voice_en_36864436.mp3	He played rugby for the school team.	15-year-old	male	American
common_voice_en_36864437.mp3	The head comprises two ends, opposite each other and separated by a central eye.	15-year-old	male	American
common_voice_en_36864438.mp3	Some of the photographs of Stein, Ulam, and Wells were reproduced in the column.	15-year-old	male	American
common_voice_en_36864439.mp3	The tentre supports people with many different types of disabilities.	15-year-old	male	American
common_voice_en_36864445.mp3	Village governments were suspended during the Civil War.	15-year-old	male	American
common_voice_en_36864449.mp3	Vanitas themes were common in medieval funerary art, with most surviving examples in sculpture.	15-year-old	male	American
common_voice_en_36864456.mp3	Bailey's Prairie is zoned to schools in the Angleton Independent School District.	15-year-old	male	American
common_voice_en_36864458.mp3	Bremer, who commanded the Alligator and Britomart, was again given charge of the expedition.	15-year-old	male	American
common_voice_en_36864460.mp3	He was instead awarded the Order of the Red Banner.	15-year-old	male	American
common_voice_en_36864463.mp3	Criminal sentences differ widely.	15-year-old	male	American
common_voice_en_36864465.mp3	There is also an active collector market for Greek coins.	15-year-old	male	American
common_voice_en_36864467.mp3	Harvestfish are sometimes caught commercially as a food fish.	15-year-old	male	American
common_voice_en_36864468.mp3	You may consider yourself very fortunate in having escaped him so easily.	15-year-old	male	American
common_voice_en_36864469.mp3	The book has received many reviews and has been praised by several celebrities.	15-year-old	male	American
common_voice_en_36864473.mp3	The name is the plural form of vin which means meadow or pasture.	15-year-old	male	American
common_voice_en_36864474.mp3	It is an organized research unit of the College of Natural Sciences.	15-year-old	male	American
common_voice_en_36864475.mp3	After Kahn is defeated, Mileena is summoned back to the Netherealm.	15-year-old	male	American
common_voice_en_36864480.mp3	Flack likewise suspects Coleman as being somebody who knows too much about the killing.	15-year-old	male	American
common_voice_en_36864482.mp3	AutoLinker is a plugin application which has been developed for vBulletin forum software.	15-year-old	male	American
common_voice_en_36864485.mp3	It was matrix algebra that harnessed the hypercomplex systems.	15-year-old	male	American
common_voice_en_36864486.mp3	Now we shall be ruined entirely.	15-year-old	male	American
common_voice_en_36864489.mp3	These virgins were regarded as the wives of the Sun.	15-year-old	male	American
common_voice_en_36864492.mp3	Sylvester promptly flees, slamming the door behind him and cutting off Scrooge.	15-year-old	male	American
common_voice_en_36864494.mp3	Robinson has worked on several projects to improve diversity within science and engineering.	15-year-old	male	American
common_voice_en_36864497.mp3	It is dedicated to the exploits of The Royal Canadian Regiment.	15-year-old	male	American
common_voice_en_36864498.mp3	The show was shot in Sydney.	15-year-old	male	American
common_voice_en_36864499.mp3	The stadium also hosts soccer games on occasion.	15-year-old	male	American
common_voice_en_36864507.mp3	The book represents the genesis of financial analysis and corporate finance.	15-year-old	male	American
common_voice_en_36864522.mp3	These are similar to figolla but made in the shape of a bone.	15-year-old	male	American
common_voice_en_36864528.mp3	Google argued that the wholesale requirement would have stimulated internet competition.	15-year-old	male	American
common_voice_en_36864542.mp3	They blamed a series of bad harvests on him.	15-year-old	male	American
common_voice_en_36864652.mp3	The Czech Republic Davis Cup team has also played at the arena.	15-year-old	male	American
common_voice_en_36864695.mp3	His youngest son Lance works in real estate in Florida.	15-year-old	male	American
common_voice_en_36864696.mp3	The story of Precious and Few has many twists.	15-year-old	male	American
common_voice_en_36864697.mp3	This quantity, hereafter referred to as the materials' dielectric function, is the complex permittivity.	15-year-old	male	American
common_voice_en_36865793.mp3	Soluble in water and ethanol.	15-year-old	male	American
common_voice_en_36865797.mp3	My young friend, stand forth!	15-year-old	male	American
common_voice_en_36865805.mp3	Two fires burned continually on stone hearths in front of two chapels.	15-year-old	male	American
common_voice_en_36865806.mp3	Other versets are only occasionally cast in this form.	15-year-old	male	American
common_voice_en_36865807.mp3	The family castle in Ballum is now the location of the town hall.	15-year-old	male	American
common_voice_en_36865808.mp3	The Tokyo Metro platforms are equipped with chest-height platform edge doors.	15-year-old	male	American
common_voice_en_36865811.mp3	He currently resides in Las Vegas.	15-year-old	male	American
common_voice_en_36865812.mp3	Hemke is an internationally acclaimed saxophone artist.	15-year-old	male	American
common_voice_en_36865822.mp3	The Council of the District of Columbia voted unanimously in favor of the proposal.	15-year-old	male	American
common_voice_en_36865826.mp3	Access to the aquatic reserve is via Shiprock Road in Port Hacking.	15-year-old	male	American
common_voice_en_36865827.mp3	In an outbuilding, many agricultural devices are to be seen.	15-year-old	male	American
common_voice_en_36865845.mp3	Slough Cricket club is an approved center for All Stars Cricket.	15-year-old	male	American
common_voice_en_36865847.mp3	Health promotion can be performed in various locations.	15-year-old	male	American
common_voice_en_36865848.mp3	Plus I'm kind.	15-year-old	male	American
common_voice_en_36865849.mp3	Other creatures, such as dogs, are also infected by the virus.	15-year-old	male	American
common_voice_en_36865850.mp3	A big fat gnat saying 'I hate Tuesdays.	15-year-old	male	American
common_voice_en_36865852.mp3	His original automata have all been lost.	15-year-old	male	American
common_voice_en_36865853.mp3	B. Tuthill, and named for him.	15-year-old	male	American
common_voice_en_36865856.mp3	He was a member of the Albani family.	15-year-old	male	American
common_voice_en_36865858.mp3	Few officers have rendered better service.	15-year-old	male	American
common_voice_en_36865861.mp3	She is signed to the label Magnatune.	15-year-old	male	American
common_voice_en_36865875.mp3	Rebecca's own testimony admits this was a deception to quiet Jones.	15-year-old	male	American
common_voice_en_36865877.mp3	The new church in Los Angeles prospered.	15-year-old	male	American
common_voice_en_36865878.mp3	Follett is a frequent donor for the Labour Party.	15-year-old	male	American
common_voice_en_36865888.mp3	He received numerous awards from geophysical, geological and astronomical societies.	15-year-old	male	American
common_voice_en_36865889.mp3	The city is the county seat of Columbia County.	15-year-old	male	American
common_voice_en_36865890.mp3	Sub-zero temperatures are common in the cooler months.	15-year-old	male	American
common_voice_en_36865909.mp3	He is let down by air staff, his captain, and the British Admiralty.	15-year-old	male	American
common_voice_en_36865910.mp3	The right of nomination changes between the two classes.	15-year-old	male	American
common_voice_en_36865918.mp3	Both damaged carriers were forced to return to Japan for extensive repairs and refitting.	15-year-old	male	American
common_voice_en_36865919.mp3	He owned a model concern Highfield Birds and Models.	15-year-old	male	American
common_voice_en_36865936.mp3	Caro is openly gay.	15-year-old	male	American
common_voice_en_36865940.mp3	She is bitterly disappointed.	15-year-old	male	American
common_voice_en_36865941.mp3	The North Shore Public Library, located in neighboring Glendale, serves the community.	15-year-old	male	American
common_voice_en_36865961.mp3	The road to the east connects to Mysore and Bangalore.	15-year-old	male	American
common_voice_en_36865962.mp3	The torso, the legs and the spine take the shock.	15-year-old	male	American
common_voice_en_36865978.mp3	The feet of his bed always had to be smeared with mud.	15-year-old	male	American
common_voice_en_36865981.mp3	The island is heavily forested in three separate sections of the island.	15-year-old	male	American
common_voice_en_36865982.mp3	Siberian cats moult once or twice a year.	15-year-old	male	American
common_voice_en_36865990.mp3	He is rapidly escorted away by a police constable.	15-year-old	male	American
common_voice_en_36865991.mp3	Fisher Ames died the following September.	15-year-old	male	American
common_voice_en_36865992.mp3	Claudius belonged to the patrician Claudia gens.	15-year-old	male	American
common_voice_en_36865999.mp3	It served as the basis for Sergei Prokofiev's opera The Fiery Angel.	15-year-old	male	American
common_voice_en_36866000.mp3	In the meantime, he and the hens fell asleep.	15-year-old	male	American
common_voice_en_36866007.mp3	The second Cluster of Excellence Inflammation at Interfaces deals with chronic inflammatory diseases.	15-year-old	male	American
common_voice_en_36866020.mp3	They had two children, but both died in childhood.	15-year-old	male	American
common_voice_en_36866027.mp3	The University System is the largest provider of post-secondary education in New Hampshire.	15-year-old	male	American
common_voice_en_36866035.mp3	Today, both names remain in use, each covering different areas of the community.	15-year-old	male	American
common_voice_en_36866038.mp3	Neither account has been confirmed.	15-year-old	male	American
common_voice_en_36866042.mp3	Copeland did session work very rarely during his time in The Police.	15-year-old	male	American
common_voice_en_36866051.mp3	For instance, the Hermopolitan, Heliopolitan and Memphite theologies, were equally validated.	15-year-old	male	American
common_voice_en_36866058.mp3	His predictions turned out to be correct, but his recommendations were ignored.	15-year-old	male	American
common_voice_en_36866061.mp3	This approach is similar to that of applied mathematics.	15-year-old	male	American
common_voice_en_36866063.mp3	Amanpour appeared in Gilmore Girls as herself in the show's series finale, Bon Voyage.	15-year-old	male	American
common_voice_en_36866069.mp3	His mother seeks to comfort him.	15-year-old	male	American
common_voice_en_36866075.mp3	The randomized control study was originally published in the New England Journal of Medicine.	15-year-old	male	American
common_voice_en_36866078.mp3	This has commonly been referred to as the battle.	15-year-old	male	American
common_voice_en_36866079.mp3	When it has become charred by friction, it is replaced by another.	15-year-old	male	American
common_voice_en_36866081.mp3	The phasing stub between the two half-wave sections is often of the Franklin style.	15-year-old	male	American
common_voice_en_36866082.mp3	Whitefish is served by the Whitefish School District.	15-year-old	male	American
common_voice_en_36866084.mp3	Movado commissioned Time Sculpture by architect Philip Johnson.	15-year-old	male	American
common_voice_en_36866086.mp3	The chickens came scampering down the path to her.	15-year-old	male	American
common_voice_en_36866087.mp3	The structure known as the Vierendeel truss is named after him.	15-year-old	male	American
common_voice_en_36866089.mp3	Four power-ups are needed for full power.	15-year-old	male	American
common_voice_en_36866092.mp3	Eventually he went to Hollywood and began working as an actor.	15-year-old	male	American
common_voice_en_36866098.mp3	This large collection includes all of the Stamps-Baxter convention songs.	15-year-old	male	American
common_voice_en_36866100.mp3	It was meant for use in semi-automatic pistols like the Inglis Browning Hi-Power.	15-year-old	male	American
common_voice_en_36866101.mp3	He is the director and board member of Heritage Girls School.	15-year-old	male	American
common_voice_en_36866102.mp3	Direct reduction processes can be divided roughly into two categories: gas-based, and coal-based.	15-year-old	male	American
common_voice_en_36866106.mp3	In this way usucapion became the dominant form of establishing ownership in Rome.	15-year-old	male	American
common_voice_en_36866109.mp3	He pretended not to understand, not to hear.	15-year-old	male	American
common_voice_en_36866114.mp3	Brashear was later traded to the Vancouver Canucks.	15-year-old	male	American
